date,W875RX1_20100528,W875RX1_20100628,W875RX1_20100803,W875RX1_20100830,W875RX1_20101001,W875RX1_20101101,W875RX1_20101124,W875RX1_20101223,W875RX1_20110131,W875RX1_20110228,W875RX1_20110328,W875RX1_20110429,W875RX1_20110527,W875RX1_20110627,W875RX1_20110802,W875RX1_20110829,W875RX1_20110930,W875RX1_20111028,W875RX1_20111123,W875RX1_20111223,W875RX1_20120130,W875RX1_20120301,W875RX1_20120330,W875RX1_20120430,W875RX1_20120601,W875RX1_20120629,W875RX1_20120731,W875RX1_20120830,W875RX1_20120928,W875RX1_20121029,W875RX1_20121130,W875RX1_20121221,W875RX1_20130131,W875RX1_20130301,W875RX1_20130329,W875RX1_20130429,W875RX1_20130531,W875RX1_20130627,W875RX1_20130802,W875RX1_20130830,W875RX1_20130927,W875RX1_20131108,W875RX1_20131206,W875RX1_20131223,W875RX1_20140131,W875RX1_20140303,W875RX1_20140328,W875RX1_20140501,W875RX1_20140530,W875RX1_20140626,W875RX1_20140801,W875RX1_20140829,W875RX1_20140929,W875RX1_20141031,W875RX1_20141126,W875RX1_20141223,W875RX1_20150202,W875RX1_20150302,W875RX1_20150330,W875RX1_20150430,W875RX1_20150601,W875RX1_20150625,W875RX1_20150803,W875RX1_20150828,W875RX1_20150928,W875RX1_20151030,W875RX1_20151125,W875RX1_20151223,W875RX1_20160201,W875RX1_20160226,W875RX1_20160328,W875RX1_20160429,W875RX1_20160531,W875RX1_20160629,W875RX1_20160802,W875RX1_20160829,W875RX1_20160930,W875RX1_20161031,W875RX1_20161130,W875RX1_20161222,W875RX1_20170130,W875RX1_20170301,W875RX1_20170331,W875RX1_20170501,W875RX1_20170530,W875RX1_20170630,W875RX1_20170801,W875RX1_20170831,W875RX1_20170929,W875RX1_20171030,W875RX1_20171130,W875RX1_20171222,W875RX1_20180129,W875RX1_20180301,W875RX1_20180329,W875RX1_20180430,W875RX1_20180531,W875RX1_20180629,W875RX1_20180731,W875RX1_20180830,W875RX1_20180928,W875RX1_20181029,W875RX1_20181129,W875RX1_20181221,W875RX1_20190301,W875RX1_20190329,W875RX1_20190429,W875RX1_20190531,W875RX1_20190628,W875RX1_20190730,W875RX1_20190830,W875RX1_20190927,W875RX1_20191031,W875RX1_20191127,W875RX1_20191220,W875RX1_20200131,W875RX1_20200228,W875RX1_20200327,W875RX1_20200430,W875RX1_20200529,W875RX1_20200626,W875RX1_20200731,W875RX1_20200828,W875RX1_20201001,W875RX1_20201030,W875RX1_20201125,W875RX1_20201223,W875RX1_20210129,W875RX1_20210226,W875RX1_20210326,W875RX1_20210430,W875RX1_20210528,W875RX1_20210625,W875RX1_20210730,W875RX1_20210827,W875RX1_20211001,W875RX1_20211029,W875RX1_20211124,W875RX1_20211223,W875RX1_20220128,W875RX1_20220225,W875RX1_20220331,W875RX1_20220429,W875RX1_20220527,W875RX1_20220630,W875RX1_20220729,W875RX1_20220826,W875RX1_20220930,W875RX1_20221028,W875RX1_20221201,W875RX1_20221223,W875RX1_20230127,W875RX1_20230224,W875RX1_20230331,W875RX1_20230428,W875RX1_20230526,W875RX1_20230630,W875RX1_20230728,W875RX1_20230831,W875RX1_20230929,W875RX1_20231027,W875RX1_20231130,W875RX1_20231222,W875RX1_20240126,W875RX1_20240229,W875RX1_20240329,W875RX1_20240426,W875RX1_20240531,W875RX1_20240628,W875RX1_20240726,W875RX1_20240830,W875RX1_20240927,W875RX1_20241031,W875RX1_20241127,W875RX1_20241220,W875RX1_20250131,W875RX1_20250228,W875RX1_20250328,W875RX1_20250430,W875RX1_20250530,W875RX1_20250627,W875RX1_20250731,W875RX1_20250829,W875RX1_20250926,W875RX1_20251205,W875RX1_20251223,W875RX1_20260122,W875RX1_20260220,W875RX1_20260313,W875RX1_20260409
1966-06-01,2775.8,2775.8,2775.8,2775.8,2775.8,2775.8,2775.8,2775.8,2775.8,2775.8,2775.8,2775.8,2775.8,2775.8,2774.6,2774.6,2774.6,2774.6,2774.6,2774.6,2774.6,2774.6,2774.6,2774.6,2774.6,2774.6,2774.6,2774.6,2774.6,2774.6,2774.6,2774.6,2774.6,2774.6,2774.6,2774.6,2774.6,2774.6,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3031.4,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3225.9,3232.2,3232.2,3232.2,3232.2,3232.2,3232.2,3232.2,3232.2,3232.2,3232.2,3232.2,3232.2,3232.2,3232.2,3232.2,3232.2,3232.2,3232.2,3232.2,3232.2,3232.2,3232.2,3232.2,3232.2,3232.2,3232.2,3419.3,3419.3,3419.3,3419.3,3419.3,3419.3,3419.3,3419.3,3419.3,3419.3,3419.3,3419.3,3419.3,3419.3,3419.3,3419.3,3419.3,3419.3,3419.3,3419.3,3419.3,3419.3,3419.3,3419.3,3419.3,3419.3,3419.3,3419.3,3419.3,3419.3,3419.3
1966-07-01,2789.5,2789.5,2789.5,2789.5,2789.5,2789.5,2789.5,2789.5,2789.5,2789.5,2789.5,2789.5,2789.5,2789.5,2788.3,2788.3,2788.3,2788.3,2788.3,2788.3,2788.3,2788.3,2788.3,2788.3,2788.3,2788.3,2788.3,2788.3,2788.3,2788.3,2788.3,2788.3,2788.3,2788.3,2788.3,2788.3,2788.3,2788.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3045.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3240.3,3246.6,3246.6,3246.6,3246.6,3246.6,3246.6,3246.6,3246.6,3246.6,3246.6,3246.6,3246.6,3246.6,3246.6,3246.6,3246.6,3246.6,3246.6,3246.6,3246.6,3246.6,3246.6,3246.6,3246.6,3246.6,3246.6,3434.6,3434.6,3434.6,3434.6,3434.6,3434.6,3434.6,3434.6,3434.6,3434.6,3434.6,3434.6,3434.6,3434.6,3434.6,3434.6,3434.6,3434.6,3434.6,3434.6,3434.6,3434.6,3434.6,3434.6,3434.6,3434.6,3434.6,3434.6,3434.6,3434.6,3434.6
1966-08-01,2796.9,2796.9,2796.9,2796.9,2796.9,2796.9,2796.9,2796.9,2796.9,2796.9,2796.9,2796.9,2796.9,2796.9,2795.7,2795.7,2795.7,2795.7,2795.7,2795.7,2795.7,2795.7,2795.7,2795.7,2795.7,2795.7,2795.7,2795.7,2795.7,2795.7,2795.7,2795.7,2795.7,2795.7,2795.7,2795.7,2795.7,2795.7,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3053.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3249.3,3255.6,3255.6,3255.6,3255.6,3255.6,3255.6,3255.6,3255.6,3255.6,3255.6,3255.6,3255.6,3255.6,3255.6,3255.6,3255.6,3255.6,3255.6,3255.6,3255.6,3255.6,3255.6,3255.6,3255.6,3255.6,3255.6,3444.1,3444.1,3444.1,3444.1,3444.1,3444.1,3444.1,3444.1,3444.1,3444.1,3444.1,3444.1,3444.1,3444.1,3444.1,3444.1,3444.1,3444.1,3444.1,3444.1,3444.1,3444.1,3444.1,3444.1,3444.1,3444.1,3444.1,3444.1,3444.1,3444.1,3444.1
1966-09-01,2803.0,2803.0,2803.0,2803.0,2803.0,2803.0,2803.0,2803.0,2803.0,2803.0,2803.0,2803.0,2803.0,2803.0,2801.7,2801.7,2801.7,2801.7,2801.7,2801.7,2801.7,2801.7,2801.7,2801.7,2801.7,2801.7,2801.7,2801.7,2801.7,2801.7,2801.7,2801.7,2801.7,2801.7,2801.7,2801.7,2801.7,2801.7,3060.2,3060.2,3060.2,3060.2,3060.2,3060.2,3060.2,3060.2,3060.2,3060.2,3060.2,3060.2,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3258.0,3264.4,3264.4,3264.4,3264.4,3264.4,3264.4,3264.4,3264.4,3264.4,3264.4,3264.4,3264.4,3264.4,3264.4,3264.4,3264.4,3264.4,3264.4,3264.4,3264.4,3264.4,3264.4,3264.4,3264.4,3264.4,3264.4,3453.4,3453.4,3453.4,3453.4,3453.4,3453.4,3453.4,3453.4,3453.4,3453.4,3453.4,3453.4,3453.4,3453.4,3453.4,3453.4,3453.4,3453.4,3453.4,3453.4,3453.4,3453.4,3453.4,3453.4,3453.4,3453.4,3453.4,3453.4,3453.4,3453.4,3453.4
1966-10-01,2816.4,2816.4,2816.4,2816.4,2816.4,2816.4,2816.4,2816.4,2816.4,2816.4,2816.4,2816.4,2816.4,2816.4,2815.0,2815.0,2815.0,2815.0,2815.0,2815.0,2815.0,2815.0,2815.0,2815.0,2815.0,2815.0,2815.0,2815.0,2815.0,2815.0,2815.0,2815.0,2815.0,2815.0,2815.0,2815.0,2815.0,2815.0,3075.1,3075.1,3075.1,3075.1,3075.1,3075.1,3075.1,3075.1,3075.1,3075.1,3075.1,3075.1,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3272.3,3278.6,3278.6,3278.6,3278.6,3278.6,3278.6,3278.6,3278.6,3278.6,3278.6,3278.6,3278.6,3278.6,3278.6,3278.6,3278.6,3278.6,3278.6,3278.6,3278.6,3278.6,3278.6,3278.6,3278.6,3278.6,3278.6,3468.5,3468.5,3468.5,3468.5,3468.5,3468.5,3468.5,3468.5,3468.5,3468.5,3468.5,3468.5,3468.5,3468.5,3468.5,3468.5,3468.5,3468.5,3468.5,3468.5,3468.5,3468.5,3468.5,3468.5,3468.5,3468.5,3468.5,3468.5,3468.5,3468.5,3468.5
1966-11-01,2826.8,2826.8,2826.8,2826.8,2826.8,2826.8,2826.8,2826.8,2826.8,2826.8,2826.8,2826.8,2826.8,2826.8,2825.4,2825.4,2825.4,2825.4,2825.4,2825.4,2825.4,2825.4,2825.4,2825.4,2825.4,2825.4,2825.4,2825.4,2825.4,2825.4,2825.4,2825.4,2825.4,2825.4,2825.4,2825.4,2825.4,2825.4,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3086.7,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3285.4,3291.8,3291.8,3291.8,3291.8,3291.8,3291.8,3291.8,3291.8,3291.8,3291.8,3291.8,3291.8,3291.8,3291.8,3291.8,3291.8,3291.8,3291.8,3291.8,3291.8,3291.8,3291.8,3291.8,3291.8,3291.8,3291.8,3482.4,3482.4,3482.4,3482.4,3482.4,3482.4,3482.4,3482.4,3482.4,3482.4,3482.4,3482.4,3482.4,3482.4,3482.4,3482.4,3482.4,3482.4,3482.4,3482.4,3482.4,3482.4,3482.4,3482.4,3482.4,3482.4,3482.4,3482.4,3482.4,3482.4,3482.4
1966-12-01,2822.1,2822.1,2822.1,2822.1,2822.1,2822.1,2822.1,2822.1,2822.1,2822.1,2822.1,2822.1,2822.1,2822.1,2820.9,2820.9,2820.9,2820.9,2820.9,2820.9,2820.9,2820.9,2820.9,2820.9,2820.9,2820.9,2820.9,2820.9,2820.9,2820.9,2820.9,2820.9,2820.9,2820.9,2820.9,2820.9,2820.9,2820.9,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3281.2,3287.6,3287.6,3287.6,3287.6,3287.6,3287.6,3287.6,3287.6,3287.6,3287.6,3287.6,3287.6,3287.6,3287.6,3287.6,3287.6,3287.6,3287.6,3287.6,3287.6,3287.6,3287.6,3287.6,3287.6,3287.6,3287.6,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0,3478.0
1967-01-01,2847.7,2847.7,2847.7,2847.7,2847.7,2847.7,2847.7,2847.7,2847.7,2847.7,2847.7,2847.7,2847.7,2847.7,2846.4,2846.4,2846.4,2846.4,2846.4,2846.4,2846.4,2846.4,2846.4,2846.4,2846.4,2846.4,2846.4,2846.4,2846.4,2846.4,2846.4,2846.4,2846.4,2846.4,2846.4,2846.4,2846.4,2846.4,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3109.7,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3309.8,3316.2,3316.2,3316.2,3316.2,3316.2,3316.2,3316.2,3316.2,3316.2,3316.2,3316.2,3316.2,3316.2,3316.2,3316.2,3316.2,3316.2,3316.2,3316.2,3316.2,3316.2,3316.2,3316.2,3316.2,3316.2,3316.2,3508.2,3508.2,3508.2,3508.2,3508.2,3508.2,3508.2,3508.2,3508.2,3508.2,3508.2,3508.2,3508.2,3508.2,3508.2,3508.2,3508.2,3508.2,3508.2,3508.2,3508.2,3508.2,3508.2,3508.2,3508.2,3508.2,3508.2,3508.2,3508.2,3508.2,3508.2
1967-02-01,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2844.7,2844.7,2844.7,2844.7,2844.7,2844.7,2844.7,2844.7,2844.7,2844.7,2844.7,2844.7,2844.7,2844.7,2844.7,2844.7,2844.7,2844.7,2844.7,2844.7,2844.7,2844.7,2844.7,2844.7,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3108.2,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3309.1,3315.6,3315.6,3315.6,3315.6,3315.6,3315.6,3315.6,3315.6,3315.6,3315.6,3315.6,3315.6,3315.6,3315.6,3315.6,3315.6,3315.6,3315.6,3315.6,3315.6,3315.6,3315.6,3315.6,3315.6,3315.6,3315.6,3507.6,3507.6,3507.6,3507.6,3507.6,3507.6,3507.6,3507.6,3507.6,3507.6,3507.6,3507.6,3507.6,3507.6,3507.6,3507.6,3507.6,3507.6,3507.6,3507.6,3507.6,3507.6,3507.6,3507.6,3507.6,3507.6,3507.6,3507.6,3507.6,3507.6,3507.6
1967-03-01,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3120.2,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3321.9,3328.4,3328.4,3328.4,3328.4,3328.4,3328.4,3328.4,3328.4,3328.4,3328.4,3328.4,3328.4,3328.4,3328.4,3328.4,3328.4,3328.4,3328.4,3328.4,3328.4,3328.4,3328.4,3328.4,3328.4,3328.4,3328.4,3521.1,3521.1,3521.1,3521.1,3521.1,3521.1,3521.1,3521.1,3521.1,3521.1,3521.1,3521.1,3521.1,3521.1,3521.1,3521.1,3521.1,3521.1,3521.1,3521.1,3521.1,3521.1,3521.1,3521.1,3521.1,3521.1,3521.1,3521.1,3521.1,3521.1,3521.1
1967-04-01,2858.5,2858.5,2858.5,2858.5,2858.5,2858.5,2858.5,2858.5,2858.5,2858.5,2858.5,2858.5,2858.5,2858.5,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,2857.3,3121.2,3121.2,3121.2,3121.2,3121.2,3121.2,3121.2,3121.2,3121.2,3121.2,3121.2,3121.2,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3121.1,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3329.4,3329.4,3329.4,3329.4,3329.4,3329.4,3329.4,3329.4,3329.4,3329.4,3329.4,3329.4,3329.4,3329.4,3329.4,3329.4,3329.4,3329.4,3329.4,3329.4,3329.4,3329.4,3329.4,3329.4,3329.4,3329.4,3522.2,3522.2,3522.2,3522.2,3522.2,3522.2,3522.2,3522.2,3522.2,3522.2,3522.2,3522.2,3522.2,3522.2,3522.2,3522.2,3522.2,3522.2,3522.2,3522.2,3522.2,3522.2,3522.2,3522.2,3522.2,3522.2,3522.2,3522.2,3522.2,3522.2,3522.2
1967-05-01,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0,2861.6,2861.6,2861.6,2861.6,2861.6,2861.6,2861.6,2861.6,2861.6,2861.6,2861.6,2861.6,2861.6,2861.6,2861.6,2861.6,2861.6,2861.6,2861.6,2861.6,2861.6,2861.6,2861.6,2861.6,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3125.7,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3328.0,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3334.5,3527.6,3527.6,3527.6,3527.6,3527.6,3527.6,3527.6,3527.6,3527.6,3527.6,3527.6,3527.6,3527.6,3527.6,3527.6,3527.6,3527.6,3527.6,3527.6,3527.6,3527.6,3527.6,3527.6,3527.6,3527.6,3527.6,3527.6,3527.6,3527.6,3527.6,3527.6
